run_id,algo,direction,obs,reward,seed,timesteps,completion,trailer_cte,max_hitch,jackknife,ep_return,n_episodes
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,100000,0.0,1.6541074638901998,0.7075419188140772,0.0,-454.3398841919743,1703
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,200000,0.0,1.282337592851604,0.7725654496644673,0.0010526315789473684,-98.12228919779376,950
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,300000,0.0022002200220022,1.2996272881441666,0.2568609825611049,0.0,-31.851035507143823,909
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,400000,0.009287925696594427,1.656511220537283,0.18142861559587242,0.0,-133.5122885625874,969
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,500000,0.005040322580645161,2.0055603074513084,0.14910441541653727,0.0,-259.33330771739276,992
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,600000,0.7671957671957672,1.5265338391318357,0.12710257874542233,0.0,305.29085655796854,567
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,700000,0.7237762237762237,1.4303936395339003,0.12056488345110125,0.0,336.8697050423981,572
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,800000,0.7008849557522124,2.0847662926845825,0.13329290014452638,0.0,139.70056649983408,565
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,900000,0.884469696969697,1.4315806382133092,0.14279038292906163,0.0,417.64007791747554,528
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,1000000,0.795880149812734,2.8542357710989146,0.1854964742220743,0.0,-128.2517427435403,534
td3__reverse__lidar24__multiplicative__s0,td3,reverse,lidar24,multiplicative,0,1100000,0.9281663516068053,0.9600673162698359,0.13894857574493708,0.0,576.0507223772229,529
